"","population","time","block","plot","trt","sample","name","X","Y","Zm01_1","Zm01_2","Zm02_1","Zm02_2","Zm03_1","Zm03_2","Zm04_1","Zm04_2","Zm05_1","Zm05_2","Zm06_1","Zm06_2","Zm07_1","Zm07_2","Zm09_1","Zm09_2","Zm10_1","Zm10_2","mlg"
"1964","T5_8A",5,8,"A","0X",11,"T5-8A11",5,5,165,171,102,102,105,105,80,80,192,204,284,290,90,90,128,128,146,150,1991
"1965","T5_8A",5,8,"A","0X",12,"T5-8A12",6,5,165,165,99,102,103,105,80,94,196,200,284,290,75,90,128,134,146,150,817
"1966","T5_8A",5,8,"A","0X",13,"T5-8A13",1,4,165,165,99,102,103,105,80,94,196,200,284,290,75,90,128,134,146,150,817
"1967","T5_8A",5,8,"A","0X",14,"T5-8A14",2,4,165,165,99,102,103,105,80,94,196,200,284,290,75,90,128,134,146,150,817
"1968","T5_8A",5,8,"A","0X",15,"T5-8A15",3,4,165,165,99,102,103,105,80,94,196,200,284,290,75,90,128,134,146,150,817
"1969","T5_8A",5,8,"A","0X",16,"T5-8A16",4,4,165,165,99,102,103,105,80,94,196,200,284,290,75,90,128,134,146,150,817
"1970","T5_8A",5,8,"A","0X",17,"T5-8A17",5,4,165,171,102,102,105,105,80,94,200,204,284,284,90,96,128,132,150,150,808
"1971","T5_8A",5,8,"A","0X",18,"T5-8A18",6,4,165,165,99,102,103,105,80,94,196,200,284,290,75,90,128,134,146,150,817
"1972","T5_8A",5,8,"A","0X",19,"T5-8A19",1,3,165,165,99,102,103,105,80,94,196,200,284,290,75,90,128,134,146,150,817
"1973","T5_8A",5,8,"A","0X",20,"T5-8A20",2,3,165,165,99,102,103,105,80,94,196,200,284,290,75,90,128,134,146,150,817
"1974","T5_8A",5,8,"A","0X",21,"T5-8A21",3,3,165,165,99,102,103,105,80,94,196,200,284,290,75,90,128,134,146,150,817
"1975","T5_8A",5,8,"A","0X",22,"T5-8A22",4,3,165,165,99,102,103,105,80,94,196,200,284,290,75,90,128,134,146,150,817
"1976","T5_8A",5,8,"A","0X",23,"T5-8A23",5,3,165,171,102,102,105,105,94,94,196,200,284,290,90,90,128,128,150,150,1989
"1977","T5_8A",5,8,"A","0X",24,"T5-8A24",6,3,165,171,102,102,105,105,80,94,200,204,284,284,90,96,128,132,150,150,808
"1978","T5_8A",5,8,"A","0X",25,"T5-8A25",1,2,165,165,99,102,103,105,80,94,196,200,284,290,75,90,128,134,146,150,817
"1979","T5_8A",5,8,"A","0X",26,"T5-8A26",2,2,165,165,99,102,103,105,80,94,196,200,284,290,75,90,128,134,146,150,817
"1980","T5_8A",5,8,"A","0X",28,"T5-8A28",4,2,165,171,102,102,105,105,80,94,200,204,284,284,90,96,128,132,150,150,808
"1981","T5_8A",5,8,"A","0X",29,"T5-8A29",5,2,165,165,99,102,103,105,80,94,196,200,284,290,75,90,128,134,146,150,817
"1982","T5_8A",5,8,"A","0X",30,"T5-8A30",6,2,165,165,99,102,103,105,80,94,196,200,284,290,75,90,128,134,146,150,817
"1983","T5_8A",5,8,"A","0X",31,"T5-8A31",1,1,165,165,99,102,103,105,80,94,196,200,284,290,75,90,128,134,146,150,817
"1984","T5_8A",5,8,"A","0X",32,"T5-8A32",2,1,165,171,102,102,105,105,80,80,192,204,284,290,90,90,128,128,146,150,1991
"1985","T5_8A",5,8,"A","0X",33,"T5-8A33",3,1,165,171,102,102,105,105,80,94,200,204,284,284,90,96,128,132,150,150,808
"1986","T5_8A",5,8,"A","0X",34,"T5-8A34",4,1,165,171,102,102,105,105,80,80,192,204,284,290,90,90,128,128,146,150,1991
"1987","T5_8A",5,8,"A","0X",35,"T5-8A35",5,1,165,165,99,102,103,105,80,94,196,200,284,290,75,90,128,134,146,150,817
"1988","T5_8A",5,8,"A","0X",36,"T5-8A36",6,1,165,165,99,102,103,105,80,94,196,200,284,290,75,90,128,134,146,150,817
"1989","T5_8B",5,8,"B","1X",1,"T5-8B1",1,6,165,171,102,102,105,105,80,94,200,204,284,284,90,96,128,132,150,150,808
"1990","T5_8B",5,8,"B","1X",2,"T5-8B2",2,6,165,177,102,102,101,105,80,80,196,200,290,290,90,93,128,128,148,148,836
"1991","T5_8B",5,8,"B","1X",3,"T5-8B3",3,6,165,171,102,102,105,105,80,94,200,204,284,284,90,96,128,132,150,150,808
"1992","T5_8B",5,8,"B","1X",4,"T5-8B4",4,6,165,171,102,102,105,105,80,94,200,204,284,284,90,96,128,132,150,150,808
"1993","T5_8B",5,8,"B","1X",5,"T5-8B5",5,6,165,171,102,102,105,105,80,94,200,204,284,284,90,96,128,132,150,150,808
"1994","T5_8B",5,8,"B","1X",6,"T5-8B6",6,6,165,171,102,102,105,105,80,94,200,204,284,284,90,96,128,132,150,150,808
"1995","T5_8B",5,8,"B","1X",7,"T5-8B7",1,5,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"1996","T5_8B",5,8,"B","1X",8,"T5-8B8",2,5,165,171,102,102,105,105,80,94,200,204,284,284,90,96,128,132,150,150,808
"1997","T5_8B",5,8,"B","1X",9,"T5-8B9",3,5,165,171,102,102,105,105,80,94,200,204,284,284,90,96,128,132,150,150,808
"1998","T5_8B",5,8,"B","1X",10,"T5-8B10",4,5,165,171,102,102,105,105,80,94,200,204,284,284,90,96,128,132,150,150,808
"1999","T5_8B",5,8,"B","1X",11,"T5-8B11",5,5,165,171,102,102,105,105,80,94,200,204,284,284,90,96,128,132,150,150,808
"2000","T5_8B",5,8,"B","1X",12,"T5-8B12",6,5,165,177,102,102,101,105,80,80,196,200,290,290,90,93,128,128,148,148,836
"2001","T5_8B",5,8,"B","1X",13,"T5-8B13",1,4,165,165,102,102,105,109,80,80,196,196,284,290,96,96,128,134,148,150,841
"2002","T5_8B",5,8,"B","1X",14,"T5-8B14",2,4,165,177,102,102,101,105,80,80,196,200,290,290,90,93,128,128,148,148,836
"2003","T5_8B",5,8,"B","1X",16,"T5-8B16",4,4,165,177,102,102,101,105,80,80,196,200,290,290,90,93,128,128,148,148,836
"2004","T5_8B",5,8,"B","1X",17,"T5-8B17",5,4,165,177,102,102,101,105,80,80,196,200,290,290,90,93,128,128,148,148,836
"2005","T5_8B",5,8,"B","1X",18,"T5-8B18",6,4,165,177,102,102,101,105,80,80,196,200,290,290,90,93,128,128,148,148,836
"2006","T5_8B",5,8,"B","1X",19,"T5-8B19",1,3,165,177,102,102,101,105,80,80,196,200,290,290,90,93,128,128,148,148,836
"2007","T5_8B",5,8,"B","1X",20,"T5-8B20",2,3,165,165,102,102,105,109,80,80,196,196,284,290,96,96,128,134,148,150,841
"2008","T5_8B",5,8,"B","1X",21,"T5-8B21",3,3,165,177,102,102,101,105,80,80,196,200,290,290,90,93,128,128,148,148,836
"7710","T5_8B",5,8,"B","1X",22,"T5-8B22",4,3,165,177,102,102,101,105,80,80,196,200,290,290,90,93,128,128,148,148,836
"7810","T5_8B",5,8,"B","1X",24,"T5-8B24",6,3,165,165,96,102,105,105,80,80,196,200,284,290,93,96,128,134,148,148,865
"2009","T5_8B",5,8,"B","1X",25,"T5-8B25",1,2,165,171,102,102,105,105,80,94,200,204,284,284,90,96,128,132,150,150,808
"7910","T5_8B",5,8,"B","1X",26,"T5-8B26",2,2,165,177,102,102,101,105,80,80,196,200,290,290,90,93,128,128,148,148,836
"8010","T5_8B",5,8,"B","1X",27,"T5-8B27",3,2,165,165,102,102,105,109,80,80,196,196,284,290,96,96,128,134,148,150,841
"8110","T5_8B",5,8,"B","1X",28,"T5-8B28",4,2,165,165,102,102,105,109,80,80,196,196,284,290,96,96,128,134,148,150,841
"8210","T5_8B",5,8,"B","1X",29,"T5-8B29",5,2,165,171,102,102,105,105,80,94,200,204,284,284,90,96,128,132,150,150,808
"2010","T5_8B",5,8,"B","1X",31,"T5-8B31",1,1,165,165,96,102,105,105,80,80,196,200,284,290,93,96,128,134,148,148,865
"2011","T5_8B",5,8,"B","1X",32,"T5-8B32",2,1,165,165,96,102,105,105,80,80,196,200,284,290,93,96,128,134,148,148,865
"2012","T5_8B",5,8,"B","1X",33,"T5-8B33",3,1,165,171,102,102,105,105,80,94,200,204,284,284,90,96,128,132,150,150,808
"2013","T5_8B",5,8,"B","1X",34,"T5-8B34",4,1,165,165,102,102,105,109,80,80,196,196,284,290,96,96,128,134,148,150,841
"2014","T5_8B",5,8,"B","1X",35,"T5-8B35",5,1,165,171,102,102,105,105,80,94,200,204,284,284,90,96,128,132,150,150,808
"2015","T5_8B",5,8,"B","1X",36,"T5-8B36",6,1,165,165,96,102,105,105,80,80,196,200,284,290,93,96,128,134,148,148,865
"2016","T5_8C",5,8,"C","4X",1,"T5-8C1",1,6,165,165,102,105,105,105,80,80,200,204,284,290,90,93,128,128,148,150,867
"2017","T5_8C",5,8,"C","4X",2,"T5-8C2",2,6,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"8310","T5_8C",5,8,"C","4X",3,"T5-8C3",3,6,165,171,96,102,101,105,80,94,196,200,290,290,93,93,128,136,148,150,882
"2018","T5_8C",5,8,"C","4X",4,"T5-8C4",4,6,165,165,102,105,105,105,80,80,200,204,284,290,90,93,128,128,148,150,867
"2019","T5_8C",5,8,"C","4X",5,"T5-8C5",5,6,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"8410","T5_8C",5,8,"C","4X",6,"T5-8C6",6,6,165,165,102,102,105,109,80,80,200,204,290,290,84,87,128,128,146,148,880
"2020","T5_8C",5,8,"C","4X",7,"T5-8C7",1,5,165,171,96,102,101,105,80,94,196,200,290,290,93,93,128,136,148,150,882
"2021","T5_8C",5,8,"C","4X",8,"T5-8C8",2,5,165,165,102,105,105,105,80,80,200,204,284,290,90,93,128,128,148,150,867
"2022","T5_8C",5,8,"C","4X",9,"T5-8C9",3,5,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2023","T5_8C",5,8,"C","4X",10,"T5-8C10",4,5,165,165,102,105,105,105,80,80,200,204,284,290,90,93,128,128,148,150,867
"2024","T5_8C",5,8,"C","4X",11,"T5-8C11",5,5,165,165,102,105,105,105,80,80,200,204,284,290,90,93,128,128,148,150,867
"2025","T5_8C",5,8,"C","4X",12,"T5-8C12",6,5,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2026","T5_8C",5,8,"C","4X",14,"T5-8C14",2,4,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2027","T5_8C",5,8,"C","4X",15,"T5-8C15",3,4,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"8510","T5_8C",5,8,"C","4X",16,"T5-8C16",4,4,165,171,96,102,101,105,80,94,196,200,290,290,93,93,128,136,148,150,882
"2028","T5_8C",5,8,"C","4X",17,"T5-8C17",5,4,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2029","T5_8C",5,8,"C","4X",18,"T5-8C18",6,4,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2030","T5_8C",5,8,"C","4X",19,"T5-8C19",1,3,165,171,102,102,105,105,80,94,200,204,284,284,90,96,128,132,150,150,808
"2031","T5_8C",5,8,"C","4X",20,"T5-8C20",2,3,165,171,102,105,105,105,80,80,196,204,284,290,90,93,132,136,148,150,2063
"2032","T5_8C",5,8,"C","4X",21,"T5-8C21",3,3,165,171,102,105,105,105,80,80,196,204,284,290,90,93,132,136,148,150,2063
"2033","T5_8C",5,8,"C","4X",22,"T5-8C22",4,3,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2034","T5_8C",5,8,"C","4X",24,"T5-8C24",6,3,165,165,102,102,105,109,80,80,200,204,290,290,84,87,128,128,146,148,880
"2035","T5_8C",5,8,"C","4X",25,"T5-8C25",1,2,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2036","T5_8C",5,8,"C","4X",26,"T5-8C26",2,2,165,171,102,102,105,105,80,94,200,204,284,284,90,96,128,132,150,150,808
"2037","T5_8C",5,8,"C","4X",27,"T5-8C27",3,2,165,171,102,105,105,105,80,80,196,204,284,290,90,93,132,136,148,150,2063
"2038","T5_8C",5,8,"C","4X",28,"T5-8C28",4,2,165,171,102,105,105,105,80,80,196,204,284,290,90,93,132,136,148,150,2063
"2039","T5_8C",5,8,"C","4X",29,"T5-8C29",5,2,165,171,102,105,105,105,80,80,196,204,284,290,90,93,132,136,148,150,2063
"2040","T5_8C",5,8,"C","4X",30,"T5-8C30",6,2,165,165,102,102,105,111,80,94,196,204,290,290,93,96,128,128,150,150,893
"2041","T5_8C",5,8,"C","4X",31,"T5-8C31",1,1,165,165,102,105,105,105,80,80,200,204,284,290,90,93,128,128,148,150,867
"2042","T5_8C",5,8,"C","4X",32,"T5-8C32",2,1,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2043","T5_8C",5,8,"C","4X",33,"T5-8C33",3,1,165,171,102,102,105,105,80,94,200,204,284,284,90,96,128,132,150,150,808
"2044","T5_8C",5,8,"C","4X",34,"T5-8C34",4,1,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2045","T5_8C",5,8,"C","4X",35,"T5-8C35",5,1,165,165,102,102,105,111,80,94,196,204,290,290,93,96,128,128,150,150,893
"2046","T5_8C",5,8,"C","4X",36,"T5-8C36",6,1,165,165,102,102,105,105,80,94,200,204,290,290,93,93,128,128,148,150,891
"2047","T5_8D",5,8,"D","2X",2,"T5-8D2",2,6,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2048","T5_8D",5,8,"D","2X",3,"T5-8D3",3,6,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2049","T5_8D",5,8,"D","2X",4,"T5-8D4",4,6,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2050","T5_8D",5,8,"D","2X",5,"T5-8D5",5,6,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2051","T5_8D",5,8,"D","2X",6,"T5-8D6",6,6,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2052","T5_8D",5,8,"D","2X",7,"T5-8D7",1,5,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2053","T5_8D",5,8,"D","2X",8,"T5-8D8",2,5,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2054","T5_8D",5,8,"D","2X",9,"T5-8D9",3,5,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2055","T5_8D",5,8,"D","2X",10,"T5-8D10",4,5,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2056","T5_8D",5,8,"D","2X",11,"T5-8D11",5,5,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2057","T5_8D",5,8,"D","2X",12,"T5-8D12",6,5,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2058","T5_8D",5,8,"D","2X",13,"T5-8D13",1,4,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2059","T5_8D",5,8,"D","2X",14,"T5-8D14",2,4,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2060","T5_8D",5,8,"D","2X",15,"T5-8D15",3,4,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2061","T5_8D",5,8,"D","2X",16,"T5-8D16",4,4,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2062","T5_8D",5,8,"D","2X",17,"T5-8D17",5,4,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2063","T5_8D",5,8,"D","2X",18,"T5-8D18",6,4,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2064","T5_8D",5,8,"D","2X",19,"T5-8D19",1,3,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2065","T5_8D",5,8,"D","2X",20,"T5-8D20",2,3,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2066","T5_8D",5,8,"D","2X",21,"T5-8D21",3,3,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2067","T5_8D",5,8,"D","2X",22,"T5-8D22",4,3,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2068","T5_8D",5,8,"D","2X",23,"T5-8D23",5,3,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2069","T5_8D",5,8,"D","2X",24,"T5-8D24",6,3,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2070","T5_8D",5,8,"D","2X",25,"T5-8D25",1,2,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2071","T5_8D",5,8,"D","2X",26,"T5-8D26",2,2,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2072","T5_8D",5,8,"D","2X",27,"T5-8D27",3,2,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2073","T5_8D",5,8,"D","2X",28,"T5-8D28",4,2,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2074","T5_8D",5,8,"D","2X",29,"T5-8D29",5,2,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2075","T5_8D",5,8,"D","2X",30,"T5-8D30",6,2,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2076","T5_8D",5,8,"D","2X",31,"T5-8D31",1,1,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2077","T5_8D",5,8,"D","2X",32,"T5-8D32",2,1,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2078","T5_8D",5,8,"D","2X",33,"T5-8D33",3,1,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2079","T5_8D",5,8,"D","2X",34,"T5-8D34",4,1,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2080","T5_8D",5,8,"D","2X",35,"T5-8D35",5,1,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2081","T5_8D",5,8,"D","2X",36,"T5-8D36",6,1,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2082","T5_9A",5,9,"A","1X",1,"T5-9A1",1,6,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2083","T5_9A",5,9,"A","1X",2,"T5-9A2",2,6,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2084","T5_9A",5,9,"A","1X",3,"T5-9A3",3,6,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2085","T5_9A",5,9,"A","1X",4,"T5-9A4",4,6,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2086","T5_9A",5,9,"A","1X",5,"T5-9A5",5,6,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2087","T5_9A",5,9,"A","1X",6,"T5-9A6",6,6,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2088","T5_9A",5,9,"A","1X",7,"T5-9A7",1,5,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2089","T5_9A",5,9,"A","1X",8,"T5-9A8",2,5,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2090","T5_9A",5,9,"A","1X",9,"T5-9A9",3,5,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2091","T5_9A",5,9,"A","1X",10,"T5-9A10",4,5,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2092","T5_9A",5,9,"A","1X",11,"T5-9A11",5,5,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2093","T5_9A",5,9,"A","1X",12,"T5-9A12",6,5,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2094","T5_9A",5,9,"A","1X",13,"T5-9A13",1,4,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2095","T5_9A",5,9,"A","1X",14,"T5-9A14",2,4,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2096","T5_9A",5,9,"A","1X",15,"T5-9A15",3,4,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2097","T5_9A",5,9,"A","1X",16,"T5-9A16",4,4,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2098","T5_9A",5,9,"A","1X",17,"T5-9A17",5,4,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2099","T5_9A",5,9,"A","1X",18,"T5-9A18",6,4,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2100","T5_9A",5,9,"A","1X",19,"T5-9A19",1,3,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2101","T5_9A",5,9,"A","1X",20,"T5-9A20",2,3,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2102","T5_9A",5,9,"A","1X",21,"T5-9A21",3,3,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2103","T5_9A",5,9,"A","1X",22,"T5-9A22",4,3,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2104","T5_9A",5,9,"A","1X",23,"T5-9A23",5,3,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2105","T5_9A",5,9,"A","1X",24,"T5-9A24",6,3,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2106","T5_9A",5,9,"A","1X",25,"T5-9A25",1,2,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2107","T5_9A",5,9,"A","1X",26,"T5-9A26",2,2,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2108","T5_9A",5,9,"A","1X",27,"T5-9A27",3,2,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2109","T5_9A",5,9,"A","1X",28,"T5-9A28",4,2,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2110","T5_9A",5,9,"A","1X",29,"T5-9A29",5,2,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2111","T5_9A",5,9,"A","1X",30,"T5-9A30",6,2,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2112","T5_9A",5,9,"A","1X",31,"T5-9A31",1,1,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2113","T5_9A",5,9,"A","1X",32,"T5-9A32",2,1,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2114","T5_9A",5,9,"A","1X",33,"T5-9A33",3,1,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2379","T5_9A",5,9,"A","1X",34,"T5-9A34",4,1,165,165,102,105,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2115","T5_9A",5,9,"A","1X",35,"T5-9A35",5,1,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"8610","T5_9A",5,9,"A","1X",36,"T5-9A36",6,1,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2116","T5_9B",5,9,"B","2X",1,"T5-9B1",1,6,165,171,102,102,105,105,80,94,192,196,284,290,90,93,128,128,148,150,966
"2117","T5_9B",5,9,"B","2X",2,"T5-9B2",2,6,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2118","T5_9B",5,9,"B","2X",3,"T5-9B3",3,6,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"8710","T5_9B",5,9,"B","2X",5,"T5-9B5",5,6,165,171,102,102,105,105,80,94,192,196,284,290,90,93,128,128,148,150,966
"2119","T5_9B",5,9,"B","2X",6,"T5-9B6",6,6,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2120","T5_9B",5,9,"B","2X",7,"T5-9B7",1,5,165,171,102,102,105,105,80,94,192,196,284,290,90,93,128,128,148,150,966
"2121","T5_9B",5,9,"B","2X",8,"T5-9B8",2,5,165,171,102,102,105,105,80,94,192,196,284,290,90,93,128,128,148,150,966
"2122","T5_9B",5,9,"B","2X",9,"T5-9B9",3,5,165,171,102,102,105,105,80,94,192,196,284,290,90,93,128,128,148,150,966
"2123","T5_9B",5,9,"B","2X",11,"T5-9B11",5,5,165,171,102,102,105,105,80,94,192,196,284,290,90,93,128,128,148,150,966
"2124","T5_9B",5,9,"B","2X",13,"T5-9B13",1,4,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2125","T5_9B",5,9,"B","2X",14,"T5-9B14",2,4,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2126","T5_9B",5,9,"B","2X",15,"T5-9B15",3,4,165,171,102,102,105,105,80,94,192,196,284,290,90,93,128,128,148,150,966
"2127","T5_9B",5,9,"B","2X",16,"T5-9B16",4,4,165,171,102,102,105,105,80,94,192,196,284,290,90,93,128,128,148,150,966
"2128","T5_9B",5,9,"B","2X",17,"T5-9B17",5,4,165,171,102,102,105,105,80,94,192,196,284,290,90,93,128,128,148,150,966
"2129","T5_9B",5,9,"B","2X",18,"T5-9B18",6,4,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2130","T5_9B",5,9,"B","2X",19,"T5-9B19",1,3,165,171,102,102,105,105,80,94,192,196,284,290,90,93,128,128,148,150,966
"8810","T5_9B",5,9,"B","2X",20,"T5-9B20",2,3,165,171,102,102,105,105,80,94,192,196,284,290,90,93,128,128,148,150,966
"2131","T5_9B",5,9,"B","2X",21,"T5-9B21",3,3,165,171,102,102,105,105,80,94,192,196,284,290,90,93,128,128,148,150,966
"2132","T5_9B",5,9,"B","2X",22,"T5-9B22",4,3,165,171,102,102,105,105,80,94,192,196,284,290,90,93,128,128,148,150,966
"2133","T5_9B",5,9,"B","2X",23,"T5-9B23",5,3,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2134","T5_9B",5,9,"B","2X",24,"T5-9B24",6,3,165,171,102,102,105,105,80,94,192,196,284,290,90,93,128,128,148,150,966
"2135","T5_9B",5,9,"B","2X",25,"T5-9B25",1,2,165,171,102,102,105,105,80,94,192,196,284,290,90,93,128,128,148,150,966
"2136","T5_9B",5,9,"B","2X",27,"T5-9B26",2,2,165,171,102,102,105,105,80,94,192,196,284,290,90,93,128,128,148,150,966
"2137","T5_9B",5,9,"B","2X",27,"T5-9B27",3,2,165,171,102,102,105,105,80,94,192,196,284,290,90,93,128,128,148,150,966
"2138","T5_9B",5,9,"B","2X",28,"T5-9B28",4,2,165,171,102,102,105,105,80,94,192,196,284,290,90,93,128,128,148,150,966
"2139","T5_9B",5,9,"B","2X",29,"T5-9B29",5,2,165,171,102,102,105,105,80,94,192,196,284,290,90,93,128,128,148,150,966
"2140","T5_9B",5,9,"B","2X",30,"T5-9B30",6,2,165,171,102,102,105,105,80,94,192,196,284,290,90,93,128,128,148,150,966
"2141","T5_9B",5,9,"B","2X",31,"T5-9B31",1,1,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
"2142","T5_9B",5,9,"B","2X",32,"T5-9B32",2,1,165,165,102,102,105,105,80,80,196,200,290,290,87,90,128,134,148,148,849
